state_index,bombs_0,bombs_1,bombs_2,bombs_3,bombs_4,bombs_5,bombs_6,bombs_7,bombs_8,bombs_9,coins_0,coins_1,coins_2,coins_3,coins_4,coins_5,coins_6,coins_7,coins_8,coins_9,tiles_0,tiles_1,tiles_10,tiles_11,tiles_12,tiles_13,tiles_14,tiles_15,tiles_16,tiles_17,tiles_18,tiles_19,tiles_2,tiles_20,tiles_21,tiles_22,tiles_23,tiles_24,tiles_3,tiles_4,tiles_5,tiles_6,tiles_7,tiles_8,tiles_9
11251,2,2,1,3,2,2,2,3,1,2,4,6,8,4,6,6,5,2,9,6,1,3,1,4,1,4,4,2,4,3,1,3,2,4,2,2,4,2,4,4,4,1,4,3,1
11252,2,2,1,3,2,2,2,3,1,2,4,6,8,4,6,6,5,2,9,6,1,3,1,4,1,4,4,2,4,3,1,3,2,4,2,2,4,2,4,4,4,1,4,3,1
11253,2,2,1,3,2,2,2,3,1,2,4,6,8,4,6,6,5,2,9,6,1,3,1,4,1,4,4,2,4,3,1,3,2,4,2,2,4,2,4,4,4,1,4,3,1
11254,2,2,1,3,2,2,2,3,1,2,4,6,8,4,6,6,5,2,9,6,1,3,1,4,1,4,4,2,4,3,1,3,2,4,2,2,4,2,4,4,4,1,4,3,1
11255,2,2,1,3,2,2,2,3,1,2,4,6,8,4,6,6,5,2,9,6,1,3,1,4,1,4,4,2,4,3,1,3,2,4,2,2,4,2,4,4,4,1,4,3,1
11256,4,3,1,1,1,2,3,1,2,2,1,5,7,7,8,4,4,8,8,4,4,4,1,4,3,3,1,4,3,4,2,3,1,4,4,1,1,2,1,2,4,2,2,4,4
11257,4,3,1,1,1,2,3,1,2,2,1,5,7,7,8,4,4,8,8,4,4,4,1,4,3,3,1,4,3,4,2,3,1,4,4,1,1,2,1,2,4,2,2,4,4
11258,4,3,1,1,1,2,3,1,2,2,1,5,7,7,8,4,4,8,8,4,4,4,1,4,3,3,1,4,3,4,2,3,1,4,4,1,1,2,1,2,4,2,2,4,4
11259,4,3,1,1,1,2,3,1,2,2,1,5,7,7,8,4,4,8,8,4,4,4,1,4,3,3,1,4,3,4,2,3,1,4,4,1,1,2,1,2,4,2,2,4,4
11260,4,3,1,1,1,2,3,1,2,2,1,5,7,7,8,4,4,8,8,4,4,4,1,4,3,3,1,4,3,4,2,3,1,4,4,1,1,2,1,2,4,2,2,4,4
11261,4,3,1,1,1,2,3,1,2,2,1,5,7,7,8,4,4,8,8,4,4,4,1,4,3,3,1,4,3,4,2,3,1,4,4,1,1,2,1,2,4,2,2,4,4
11262,4,3,1,1,1,2,3,1,2,2,1,5,7,7,8,4,4,8,8,4,4,4,1,4,3,3,1,4,3,4,2,3,1,4,4,1,1,2,1,2,4,2,2,4,4
11263,4,3,1,1,1,2,3,1,2,2,1,5,7,7,8,4,4,8,8,4,4,4,1,4,3,3,1,4,3,4,2,3,1,4,4,1,1,2,1,2,4,2,2,4,4
11264,4,3,1,1,1,2,3,1,2,2,1,5,7,7,8,4,4,8,8,4,4,4,1,4,3,3,1,4,3,4,2,3,1,4,4,1,1,2,1,2,4,2,2,4,4
11265,4,3,1,1,1,2,3,1,2,2,1,5,7,7,8,4,4,8,8,4,4,4,1,4,3,3,1,4,3,4,2,3,1,4,4,1,1,2,1,2,4,2,2,4,4
11266,4,3,1,1,1,2,3,1,2,2,1,5,7,7,8,4,4,8,8,4,4,4,1,4,3,3,1,4,3,4,2,3,1,4,4,1,1,2,1,2,4,2,2,4,4
11267,4,3,1,1,1,2,3,1,2,2,1,5,7,7,8,4,4,8,8,4,4,4,1,4,3,3,1,4,3,4,2,3,1,4,4,1,1,2,1,2,4,2,2,4,4
11268,4,3,1,1,1,2,3,1,2,2,1,5,7,7,8,4,4,8,8,4,4,4,1,4,3,3,1,4,3,4,2,3,1,4,4,1,1,2,1,2,4,2,2,4,4
11269,4,3,1,1,1,2,3,1,2,2,1,5,7,7,8,4,4,8,8,4,4,4,1,4,3,3,1,4,3,4,2,3,1,4,4,1,1,2,1,2,4,2,2,4,4
11270,4,3,1,1,1,2,3,1,2,2,1,5,7,7,8,4,4,8,8,4,4,4,1,4,3,3,1,4,3,4,2,3,1,4,4,1,1,2,1,2,4,2,2,4,4
11271,4,3,1,1,1,2,3,1,2,2,1,5,7,7,8,4,4,8,8,4,4,4,1,4,3,3,1,4,3,4,2,3,1,4,4,1,1,2,1,2,4,2,2,4,4
11272,4,3,1,1,1,2,3,1,2,2,1,5,7,7,8,4,4,8,8,4,4,4,1,4,3,3,1,4,3,4,2,3,1,4,4,1,1,2,1,2,4,2,2,4,4
11273,2,2,1,2,3,1,1,3,1,4,3,7,9,5,4,6,7,5,8,2,1,2,4,4,3,2,4,1,3,3,1,4,1,4,4,4,2,4,4,2,1,2,2,4,2
11274,2,2,1,2,3,1,1,3,1,4,3,7,9,5,4,6,7,5,8,2,1,2,4,4,3,2,4,1,3,3,1,4,1,4,4,4,2,4,4,2,1,2,2,4,2
11275,2,2,1,2,3,1,1,3,1,4,3,7,9,5,4,6,7,5,8,2,1,2,4,4,3,2,4,1,3,3,1,4,1,4,4,4,2,4,4,2,1,2,2,4,2
11276,2,2,1,2,3,1,1,3,1,4,3,7,9,5,4,6,7,5,8,2,1,2,4,4,3,2,4,1,3,3,1,4,1,4,4,4,2,4,4,2,1,2,2,4,2
11277,2,2,1,2,3,1,1,3,1,4,3,7,9,5,4,6,7,5,8,2,1,2,4,4,3,2,4,1,3,3,1,4,1,4,4,4,2,4,4,2,1,2,2,4,2
11278,2,2,1,2,3,1,1,3,1,4,3,7,9,5,4,6,7,5,8,2,1,2,4,4,3,2,4,1,3,3,1,4,1,4,4,4,2,4,4,2,1,2,2,4,2
11279,2,2,1,2,3,1,1,3,1,4,3,7,9,5,4,6,7,5,8,2,1,2,4,4,3,2,4,1,3,3,1,4,1,4,4,4,2,4,4,2,1,2,2,4,2
11280,2,2,1,2,3,1,1,3,1,4,3,7,9,5,4,6,7,5,8,2,1,2,4,4,3,2,4,1,3,3,1,4,1,4,4,4,2,4,4,2,1,2,2,4,2
11281,2,2,1,2,3,1,1,3,1,4,3,7,9,5,4,6,7,5,8,2,1,2,4,4,3,2,4,1,3,3,1,4,1,4,4,4,2,4,4,2,1,2,2,4,2
11282,2,2,1,2,3,1,1,3,1,4,3,7,9,5,4,6,7,5,8,2,1,2,4,4,3,2,4,1,3,3,1,4,1,4,4,4,2,4,4,2,1,2,2,4,2
11283,2,2,1,2,3,1,1,3,1,4,3,7,9,5,4,6,7,5,8,2,1,2,4,4,3,2,4,1,3,3,1,4,1,4,4,4,2,4,4,2,1,2,2,4,2
11284,2,2,1,2,3,1,1,3,1,4,3,7,9,5,4,6,7,5,8,2,1,2,4,4,3,2,4,1,3,3,1,4,1,4,4,4,2,4,4,2,1,2,2,4,2
11285,2,2,1,2,3,1,1,3,1,4,3,7,9,5,4,6,7,5,8,2,1,2,4,4,3,2,4,1,3,3,1,4,1,4,4,4,2,4,4,2,1,2,2,4,2
11286,2,2,1,2,3,1,1,3,1,4,3,7,9,5,4,6,7,5,8,2,1,2,4,4,3,2,4,1,3,3,1,4,1,4,4,4,2,4,4,2,1,2,2,4,2
11287,2,2,1,2,3,1,1,3,1,4,3,7,9,5,4,6,7,5,8,2,1,2,4,4,3,2,4,1,3,3,1,4,1,4,4,4,2,4,4,2,1,2,2,4,2
11288,2,2,1,2,3,1,1,3,1,4,3,7,9,5,4,6,7,5,8,2,1,2,4,4,3,2,4,1,3,3,1,4,1,4,4,4,2,4,4,2,1,2,2,4,2
11289,2,2,1,2,3,1,1,3,1,4,3,7,9,5,4,6,7,5,8,2,1,2,4,4,3,2,4,1,3,3,1,4,1,4,4,4,2,4,4,2,1,2,2,4,2
11290,1,3,1,3,2,2,3,2,3,0,7,4,7,5,4,8,4,5,2,8,3,4,4,2,2,4,1,1,4,1,4,4,4,1,2,2,2,1,3,2,2,4,2,4,4
11291,1,3,1,3,2,2,3,2,3,0,7,4,7,5,4,8,4,5,2,8,3,4,4,2,2,4,1,1,4,1,4,4,4,1,2,2,2,1,3,2,2,4,2,4,4
11292,1,3,1,3,2,2,3,2,3,0,7,4,7,5,4,8,4,5,2,8,3,4,4,2,2,4,1,1,4,1,4,4,4,1,2,2,2,1,3,2,2,4,2,4,4
11293,1,3,1,3,2,2,3,2,3,0,7,4,7,5,4,8,4,5,2,8,3,4,4,2,2,4,1,1,4,1,4,4,4,1,2,2,2,1,3,2,2,4,2,4,4
11294,1,3,1,3,2,2,3,2,3,0,7,4,7,5,4,8,4,5,2,8,3,4,4,2,2,4,1,1,4,1,4,4,4,1,2,2,2,1,3,2,2,4,2,4,4
11295,1,3,1,3,2,2,3,2,3,0,7,4,7,5,4,8,4,5,2,8,3,4,4,2,2,4,1,1,4,1,4,4,4,1,2,2,2,1,3,2,2,4,2,4,4
11296,1,3,1,3,2,2,3,2,3,0,7,4,7,5,4,8,4,5,2,8,3,4,4,2,2,4,1,1,4,1,4,4,4,1,2,2,2,1,3,2,2,4,2,4,4
11297,1,3,1,3,2,2,3,2,3,0,7,4,7,5,4,8,4,5,2,8,3,4,4,2,2,4,1,1,4,1,4,4,4,1,2,2,2,1,3,2,2,4,2,4,4
11298,1,3,1,3,2,2,3,2,3,0,7,4,7,5,4,8,4,5,2,8,3,4,4,2,2,4,1,1,4,1,4,4,4,1,2,2,2,1,3,2,2,4,2,4,4
11299,1,3,1,3,2,2,3,2,3,0,7,4,7,5,4,8,4,5,2,8,3,4,4,2,2,4,1,1,4,1,4,4,4,1,2,2,2,1,3,2,2,4,2,4,4
11300,1,3,1,3,2,2,3,2,3,0,7,4,7,5,4,8,4,5,2,8,3,4,4,2,2,4,1,1,4,1,4,4,4,1,2,2,2,1,3,2,2,4,2,4,4
11301,1,3,1,3,2,2,3,2,3,0,7,4,7,5,4,8,4,5,2,8,3,4,4,2,2,4,1,1,4,1,4,4,4,1,2,2,2,1,3,2,2,4,2,4,4
11302,1,3,1,3,2,2,3,2,3,0,7,4,7,5,4,8,4,5,2,8,3,4,4,2,2,4,1,1,4,1,4,4,4,1,2,2,2,1,3,2,2,4,2,4,4
11303,1,3,1,3,2,2,3,2,3,0,7,4,7,5,4,8,4,5,2,8,3,4,4,2,2,4,1,1,4,1,4,4,4,1,2,2,2,1,3,2,2,4,2,4,4
11304,1,3,1,3,2,2,3,2,3,0,7,4,7,5,4,8,4,5,2,8,3,4,4,2,2,4,1,1,4,1,4,4,4,1,2,2,2,1,3,2,2,4,2,4,4
11305,1,3,1,3,2,2,3,2,3,0,7,4,7,5,4,8,4,5,2,8,3,4,4,2,2,4,1,1,4,1,4,4,4,1,2,2,2,1,3,2,2,4,2,4,4
11306,1,3,1,3,2,2,3,2,3,0,7,4,7,5,4,8,4,5,2,8,3,4,4,2,2,4,1,1,4,1,4,4,4,1,2,2,2,1,3,2,2,4,2,4,4
11307,2,3,2,1,2,0,4,2,2,2,7,3,6,6,5,8,1,7,5,6,3,1,2,4,3,4,2,4,2,1,2,4,2,2,4,4,2,2,1,1,4,4,4,1,4
11308,2,3,2,1,2,0,4,2,2,2,7,3,6,6,5,8,1,7,5,6,3,1,2,4,3,4,2,4,2,1,2,4,2,2,4,4,2,2,1,1,4,4,4,1,4
11309,2,3,2,1,2,0,4,2,2,2,7,3,6,6,5,8,1,7,5,6,3,1,2,4,3,4,2,4,2,1,2,4,2,2,4,4,2,2,1,1,4,4,4,1,4
11310,2,3,2,1,2,0,4,2,2,2,7,3,6,6,5,8,1,7,5,6,3,1,2,4,3,4,2,4,2,1,2,4,2,2,4,4,2,2,1,1,4,4,4,1,4
11311,2,3,2,1,2,0,4,2,2,2,7,3,6,6,5,8,1,7,5,6,3,1,2,4,3,4,2,4,2,1,2,4,2,2,4,4,2,2,1,1,4,4,4,1,4
11312,2,3,2,1,2,0,4,2,2,2,7,3,6,6,5,8,1,7,5,6,3,1,2,4,3,4,2,4,2,1,2,4,2,2,4,4,2,2,1,1,4,4,4,1,4
11313,2,3,2,1,2,0,4,2,2,2,7,3,6,6,5,8,1,7,5,6,3,1,2,4,3,4,2,4,2,1,2,4,2,2,4,4,2,2,1,1,4,4,4,1,4
11314,2,3,2,1,2,0,4,2,2,2,7,3,6,6,5,8,1,7,5,6,3,1,2,4,3,4,2,4,2,1,2,4,2,2,4,4,2,2,1,1,4,4,4,1,4
11315,2,3,2,1,2,0,4,2,2,2,7,3,6,6,5,8,1,7,5,6,3,1,2,4,3,4,2,4,2,1,2,4,2,2,4,4,2,2,1,1,4,4,4,1,4
11316,2,3,2,1,2,0,4,2,2,2,7,3,6,6,5,8,1,7,5,6,3,1,2,4,3,4,2,4,2,1,2,4,2,2,4,4,2,2,1,1,4,4,4,1,4
11317,2,3,2,1,2,0,4,2,2,2,7,3,6,6,5,8,1,7,5,6,3,1,2,4,3,4,2,4,2,1,2,4,2,2,4,4,2,2,1,1,4,4,4,1,4
11318,2,3,2,1,2,0,4,2,2,2,7,3,6,6,5,8,1,7,5,6,3,1,2,4,3,4,2,4,2,1,2,4,2,2,4,4,2,2,1,1,4,4,4,1,4
11319,2,3,2,1,2,0,4,2,2,2,7,3,6,6,5,8,1,7,5,6,3,1,2,4,3,4,2,4,2,1,2,4,2,2,4,4,2,2,1,1,4,4,4,1,4
11320,2,3,2,1,2,0,4,2,2,2,7,3,6,6,5,8,1,7,5,6,3,1,2,4,3,4,2,4,2,1,2,4,2,2,4,4,2,2,1,1,4,4,4,1,4
11321,2,3,2,1,2,0,4,2,2,2,7,3,6,6,5,8,1,7,5,6,3,1,2,4,3,4,2,4,2,1,2,4,2,2,4,4,2,2,1,1,4,4,4,1,4
11322,2,3,2,1,2,0,4,2,2,2,7,3,6,6,5,8,1,7,5,6,3,1,2,4,3,4,2,4,2,1,2,4,2,2,4,4,2,2,1,1,4,4,4,1,4
11323,2,3,2,1,2,0,4,2,2,2,7,3,6,6,5,8,1,7,5,6,3,1,2,4,3,4,2,4,2,1,2,4,2,2,4,4,2,2,1,1,4,4,4,1,4
11324,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11325,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11326,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11327,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11328,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11329,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11330,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11331,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11332,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11333,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11334,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11335,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11336,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11337,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11338,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11339,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11340,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11341,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11342,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11343,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11344,3,1,0,1,1,1,3,0,0,2,2,5,5,6,6,5,3,5,7,4,4,1,1,1,1,1,1,1,1,1,3,1,1,4,2,1,1,4,1,2,4,4,1,4,2
11345,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11346,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11347,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11348,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11349,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11350,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11351,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11352,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11353,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11354,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11355,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11356,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11357,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11358,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11359,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11360,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11361,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11362,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11363,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11364,2,1,0,2,2,1,2,1,1,2,4,5,6,5,4,7,4,5,5,3,4,1,1,2,1,4,1,1,1,1,2,4,2,4,1,1,4,1,2,2,2,4,1,1,4
11365,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11366,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11367,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11368,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11369,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11370,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11371,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11372,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11373,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11374,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11375,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11376,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11377,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11378,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11379,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11380,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11381,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11382,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11383,2,2,1,1,2,2,1,3,1,1,3,6,7,6,3,4,6,3,5,7,1,4,1,4,2,4,4,1,2,1,1,4,4,4,3,1,2,1,2,1,4,1,3,1,1
11384,3,3,1,2,1,3,2,2,1,2,3,3,5,6,7,4,6,3,7,4,4,4,4,1,1,4,1,2,4,1,1,3,4,1,4,1,2,4,3,1,4,2,2,4,2
11385,3,3,1,2,1,3,2,2,1,2,3,3,5,6,7,4,6,3,7,4,4,4,4,1,1,4,1,2,4,1,1,3,4,1,4,1,2,4,3,1,4,2,2,4,2
11386,3,3,1,2,1,3,2,2,1,2,3,3,5,6,7,4,6,3,7,4,4,4,4,1,1,4,1,2,4,1,1,3,4,1,4,1,2,4,3,1,4,2,2,4,2
11387,3,3,1,2,1,3,2,2,1,2,3,3,5,6,7,4,6,3,7,4,4,4,4,1,1,4,1,2,4,1,1,3,4,1,4,1,2,4,3,1,4,2,2,4,2
11388,3,3,1,2,1,3,2,2,1,2,3,3,5,6,7,4,6,3,7,4,4,4,4,1,1,4,1,2,4,1,1,3,4,1,4,1,2,4,3,1,4,2,2,4,2
11389,3,3,1,2,1,3,2,2,1,2,3,3,5,6,7,4,6,3,7,4,4,4,4,1,1,4,1,2,4,1,1,3,4,1,4,1,2,4,3,1,4,2,2,4,2
11390,3,3,1,2,1,3,2,2,1,2,3,3,5,6,7,4,6,3,7,4,4,4,4,1,1,4,1,2,4,1,1,3,4,1,4,1,2,4,3,1,4,2,2,4,2
11391,3,3,1,2,1,3,2,2,1,2,3,3,5,6,7,4,6,3,7,4,4,4,4,1,1,4,1,2,4,1,1,3,4,1,4,1,2,4,3,1,4,2,2,4,2
11392,3,3,1,2,1,3,2,2,1,2,3,3,5,6,7,4,6,3,7,4,4,4,4,1,1,4,1,2,4,1,1,3,4,1,4,1,2,4,3,1,4,2,2,4,2
11393,3,3,1,2,1,3,2,2,1,2,3,3,5,6,7,4,6,3,7,4,4,4,4,1,1,4,1,2,4,1,1,3,4,1,4,1,2,4,3,1,4,2,2,4,2
11394,3,3,1,2,1,3,2,2,1,2,3,3,5,6,7,4,6,3,7,4,4,4,4,1,1,4,1,2,4,1,1,3,4,1,4,1,2,4,3,1,4,2,2,4,2
11395,3,3,1,2,1,3,2,2,1,2,3,3,5,6,7,4,6,3,7,4,4,4,4,1,1,4,1,2,4,1,1,3,4,1,4,1,2,4,3,1,4,2,2,4,2
11396,3,3,1,2,1,3,2,2,1,2,3,3,5,6,7,4,6,3,7,4,4,4,4,1,1,4,1,2,4,1,1,3,4,1,4,1,2,4,3,1,4,2,2,4,2
11397,3,3,1,2,1,3,2,2,1,2,3,3,5,6,7,4,6,3,7,4,4,4,4,1,1,4,1,2,4,1,1,3,4,1,4,1,2,4,3,1,4,2,2,4,2
